2026-09-13T00:00:00Z | ERROR | API_GATEWAY | 203.170.107.70 | PUT | /api/users | 200 | 1167 | req-0 | user-6453 | database connection failed
2026-09-13T00:00:00.190Z | DEBUG | NOTIFICATION | 171.233.3.145 | PATCH | /logout | 204 | 885 | req-66 | user-4660 | resource not found
2026-09-13T00:00:00.191Z | INFO | NOTIFICATION | 133.146.5.147 | DELETE | /health | 200 | 1430 | req-66 | user-3042 | cache miss
2026-09-13T00:00:00.192Z | INFO | API_GATEWAY | 127.39.36.164 | PATCH | /api/orders/{id} | 201 | 477 | req-67 | user-883 | request completed
2026-09-13T00:00:00.193Z | ERROR | ORDER | 161.74.165.137 | PATCH | /login | 200 | 1495 | req-67 | user-6726 | inventory lookup failed
2026-09-13T00:00:00.194Z | ERROR | ORDER | 43.118.61.183 | PUT | /api/notifications | 204 | 1409 | req-67 | user-808 | cache miss
2026-09-13T00:00:00.195Z | INFO | DATABASE | 197.216.238.194 | GET | /api/notifications | 204 | 113 | req-67 | user-2550 | request completed
2026-09-13T00:00:00.196Z | INFO | API_GATEWAY | 48.173.197.252 | DELETE | /login | 200 | 1285 | req-68 | user-4789 | notification sent
2026-09-13T00:00:00.197Z | ERROR | DATABASE | 195.2.21.138 | GET | /api/orders/{id} | 201 | 37 | req-68 | user-409 | request completed
2026-09-13T00:00:00.198Z | ERROR | API_GATEWAY | 82.228.83.242 | POST | /api/inventory | 200 | 1488 | req-69 | user-7518 | authentication failed
2026-09-13T00:00:00.199Z | INFO | INVENTORY | 60.126.18.122 | GET | /login | 200 | 1204 | req-69 | user-8612 | resource not found
2026-09-13T00:00:00.200Z | ERROR | API_GATEWAY | 57.129.240.132 | DELETE | /api/orders/{id} | 201 | 4 | req-70 | user-1686 | authentication failed
2026-09-13T00:00:00.201Z | ERROR | NOTIFICATION | 76.93.22.221 | PUT | /login | 204 | 331 | req-70 | user-7879 | inventory lookup failed
2026-09-13T00:00:00.202Z | ERROR | ORDER | 134.200.135.161 | PATCH | /api/notifications | 201 | 410 | req-70 | user-2732 | request completed
2026-09-13T00:00:00.203Z | ERROR | DATABASE | 44.129.85.168 | DELETE | /api/orders/{id} | 204 | 578 | req-70 | user-2277 | request completed
2026-09-13T00:00:00.204Z | ERROR | API_GATEWAY | 53.173.171.109 | PATCH | /health | 201 | 1423 | req-71 | user-760 | request completed
2026-09-13T00:00:00.205Z | ERROR | USER | 209.40.103.119 | POST | /logout | 204 | 1205 | req-71 | user-756 | user session created
2026-09-13T00:00:00.206Z | INFO | AUTH | 35.204.153.157 | GET | /api/notifications | 200 | 1243 | req-71 | - | user session created
2026-09-13T00:00:00.207Z | WARN | API_GATEWAY | 102.167.190.40 | DELETE | /logout | 201 | 1102 | req-72 | user-8494 | retry scheduled after 2 attempts
2026-09-13T00:00:00.208Z | ERROR | INVENTORY | 155.32.224.17 | PATCH | /api/orders/{id} | 200 | 408 | req-72 | user-4100 | data validation failed
2026-09-13T00:00:00.209Z | ERROR | API_GATEWAY | 190.248.76.8 | GET | /api/notifications | 200 | 1091 | req-73 | user-8233 | order processed successfully
2026-09-13T00:00:00.210Z | INFO | ORDER | 201.165.126.254 | GET | /api/inventory | 201 | 1427 | req-73 | user-7540 | notification sent
2026-09-13T00:00:00.211Z | ERROR | AUTH | 185.50.208.46 | PUT | /login | 204 | 227 | req-73 | - | data validation failed
2026-09-13T00:00:00.212Z | WARN | API_GATEWAY | 183.152.127.20 | DELETE | /api/payments | 201 | 1178 | req-74 | user-1525 | retry scheduled after 3 attempts
2026-09-13T00:00:00.213Z | ERROR | AUTH | 175.39.82.19 | GET | /api/inventory | 204 | 1036 | req-74 | user-953 | database connection failed
2026-09-13T00:00:00.214Z | INFO | USER | 214.60.59.17 | PATCH | /login | 201 | 1490 | req-74 | user-4216 | cache miss
2026-09-13T00:00:00.215Z | ERROR | INVENTORY | 25.37.7.73 | DELETE | /health | 201 | 946 | req-74 | user-8395 | notification sent
2026-09-13T00:00:00.216Z | WARN | API_GATEWAY | 142.234.62.209 | PUT | /api/notifications | 200 | 738 | req-75 | user-8076 | retry scheduled after 5 attempts
2026-09-13T00:00:00.217Z | DEBUG | NOTIFICATION | 202.126.23.49 | DELETE | /login | 204 | 106 | req-75 | - | cache miss
2026-09-13T00:00:00.218Z | INFO | API_GATEWAY | 90.193.137.104 | GET | /api/inventory | 204 | 1089 | req-76 | user-1189 | cache miss
2026-09-13T00:00:00.219Z | DEBUG | DATABASE | 20.12.88.48 | GET | /api/users | 200 | 1010 | req-76 | user-7357 | user session created
2026-09-13T00:00:00.220Z | ERROR | PAYMENT | 199.231.24.170 | POST | /api/users | 201 | 726 | req-76 | user-5446 | notification sent
2026-09-13T00:00:00.221Z | WARN | API_GATEWAY | 180.125.25.89 | PATCH | /health | 200 | 356 | req-77 | user-7294 | retry scheduled after 5 attempts
2026-09-13T00:00:00.222Z | DEBUG | USER | 126.65.191.165 | POST | /api/inventory | 200 | 536 | req-77 | - | request completed
2026-09-13T00:00:00.223Z | ERROR | API_GATEWAY | 42.215.155.68 | PATCH | /api/orders/{id} | 201 | 1248 | req-78 | - | database connection failed
2026-09-13T00:00:00.224Z | DEBUG | DATABASE | 135.54.193.85 | PATCH | /health | 201 | 1431 | req-78 | user-8839 | notification sent
2026-09-13T00:00:00.225Z | WARN | API_GATEWAY | 128.88.58.33 | PUT | /api/orders/{id} | 201 | 1132 | req-79 | user-3681 | retry scheduled after 2 attempts
2026-09-13T00:00:00.226Z | INFO | USER | 207.142.184.132 | GET | /api/orders | 201 | 1439 | req-79 | user-5155 | data validation failed
2026-09-13T00:00:00.227Z | DEBUG | DATABASE | 189.29.2.126 | DELETE | /api/inventory | 201 | 1256 | req-79 | user-7517 | resource not found
2026-09-13T00:00:00.228Z | DEBUG | AUTH | 161.221.30.30 | GET | /api/orders/{id} | 200 | 932 | req-79 | - | cache miss
2026-09-13T00:00:00.229Z | ERROR | API_GATEWAY | 147.205.53.130 | GET | /health | 201 | 823 | req-80 | - | order processed successfully
2026-09-13T00:00:00.230Z | INFO | USER | 200.105.194.248 | PUT | /logout | 204 | 1382 | req-80 | user-7776 | request completed
2026-09-13T00:00:00.231Z | DEBUG | API_GATEWAY | 136.29.201.80 | DELETE | /logout | 200 | 347 | req-81 | user-8039 | order processed successfully
2026-09-13T00:00:00.232Z | ERROR | INVENTORY | 181.160.147.114 | PATCH | /login | 204 | 1307 | req-81 | user-1887 | inventory lookup failed
2026-09-13T00:00:00.233Z | INFO | PAYMENT | 95.226.252.231 | PUT | /health | 204 | 773 | req-81 | - | resource not found
2026-09-13T00:00:00.234Z | INFO | API_GATEWAY | 198.92.112.228 | DELETE | /logout | 204 | 1028 | req-82 | user-3343 | data validation failed
2026-09-13T00:00:00.235Z | ERROR | NOTIFICATION | 21.180.227.186 | PUT | /logout | 201 | 984 | req-82 | - | database connection failed
2026-09-13T00:00:00.236Z | INFO | PAYMENT | 56.205.27.94 | GET | /api/payments | 200 | 1145 | req-82 | - | order processed successfully
2026-09-13T00:00:00.237Z | ERROR | AUTH | 144.110.169.1 | POST | /health | 204 | 641 | req-82 | user-515 | resource not found
2026-09-13T00:00:00.238Z | INFO | API_GATEWAY | 166.105.193.16 | PATCH | /api/payments | 204 | 874 | req-83 | user-8766 | request completed
2026-09-13T00:00:00.239Z | ERROR | ORDER | 56.31.150.247 | PATCH | /login | 200 | 1491 | req-83 | user-820 | notification sent
2026-09-13T00:00:00.240Z | ERROR | API_GATEWAY | 168.195.186.91 | GET | /api/orders | 204 | 954 | req-84 | user-5777 | resource not found
2026-09-13T00:00:00.241Z | INFO | USER | 62.145.142.125 | DELETE | /api/users | 200 | 1387 | req-84 | - | request completed
2026-09-13T00:00:00.242Z | ERROR | API_GATEWAY | 41.224.215.183 | PUT | /logout | 201 | 349 | req-85 | user-5400 | payment service unavailable
2026-09-13T00:00:00.243Z | ERROR | INVENTORY | 125.201.6.190 | GET | /api/inventory | 201 | 449 | req-85 | - | resource not found
2026-09-13T00:00:00.244Z | ERROR | API_GATEWAY | 145.129.135.146 | POST | /api/orders/{id} | 204 | 1318 | req-86 | - | authentication failed
2026-09-13T00:00:00.245Z | INFO | ORDER | 36.58.143.90 | DELETE | /api/inventory | 201 | 435 | req-86 | user-6827 | data validation failed
2026-09-13T00:00:00.246Z | WARN | API_GATEWAY | 144.108.167.64 | PATCH | /api/users | 201 | 359 | req-87 | - | retry scheduled after 3 attempts
2026-09-13T00:00:00.247Z | ERROR | ORDER | 156.131.40.124 | PUT | /api/payments | 200 | 184 | req-87 | - | request completed
2026-09-13T00:00:00.248Z | WARN | AUTH | 57.115.61.72 | PUT | /login | 204 | 1490 | req-87 | user-6150 | retry scheduled after 3 attempts
2026-09-13T00:00:00.249Z | WARN | DATABASE | 81.235.127.96 | PUT | /health | 204 | 498 | req-87 | user-6652 | retry scheduled after 2 attempts
2026-09-13T00:00:00.250Z | INFO | API_GATEWAY | 219.13.121.111 | GET | /logout | 200 | 1376 | req-88 | user-7568 | user session created
2026-09-13T00:00:00.251Z | DEBUG | USER | 2.62.212.169 | PUT | /api/payments | 204 | 1297 | req-88 | user-4447 | order processed successfully
2026-09-13T00:00:00.252Z | INFO | ORDER | 183.172.92.53 | POST | /api/orders/{id} | 204 | 1344 | req-88 | - | data validation failed
2026-09-13T00:00:00.253Z | ERROR | API_GATEWAY | 119.206.34.213 | DELETE | /api/payments | 201 | 606 | req-89 | - | order processed successfully
2026-09-13T00:00:00.254Z | ERROR | USER | 8.57.226.229 | PUT | /api/inventory | 204 | 359 | req-89 | user-1778 | request completed
2026-09-13T00:00:00.255Z | DEBUG | API_GATEWAY | 214.125.182.8 | PUT | /logout | 201 | 610 | req-90 | user-2862 | order processed successfully
2026-09-13T00:00:00.256Z | ERROR | ORDER | 65.208.143.169 | POST | /login | 200 | 1500 | req-90 | user-6493 | payment service unavailable
2026-09-13T00:00:00.257Z | ERROR | API_GATEWAY | 25.62.234.116 | GET | /api/notifications | 201 | 1359 | req-91 | user-3612 | cache miss
2026-09-13T00:00:00.258Z | DEBUG | PAYMENT | 221.163.19.70 | POST | /login | 201 | 1061 | req-91 | - | order processed successfully
2026-09-13T00:00:00.259Z | WARN | AUTH | 2.196.30.239 | POST | /api/users | 201 | 1033 | req-91 | user-2158 | retry scheduled after 3 attempts
2026-09-13T00:00:00.260Z | WARN | API_GATEWAY | 63.23.61.17 | DELETE | /health | 204 | 650 | req-92 | - | retry scheduled after 2 attempts
2026-09-13T00:00:00.261Z | INFO | ORDER | 6.10.53.5 | DELETE | /health | 201 | 597 | req-92 | user-7205 | request completed
2026-09-13T00:00:00.262Z | ERROR | ORDER | 90.167.54.118 | POST | /login | 201 | 32 | req-92 | user-994 | user session created
2026-09-13T00:00:00.263Z | ERROR | API_GATEWAY | 43.130.135.40 | PATCH | /api/inventory | 200 | 1002 | req-93 | user-4336 | cache miss
2026-09-13T00:00:00.264Z | WARN | PAYMENT | 201.177.23.162 | PATCH | /api/notifications | 200 | 494 | req-93 | - | retry scheduled after 2 attempts
2026-09-13T00:00:00.265Z | ERROR | NOTIFICATION | 49.69.108.73 | POST | /health | 200 | 1179 | req-93 | user-8796 | cache miss
2026-09-13T00:00:00.266Z | DEBUG | API_GATEWAY | 95.113.56.68 | PUT | /api/orders | 204 | 743 | req-94 | - | request completed
2026-09-13T00:00:00.267Z | INFO | PAYMENT | 45.62.112.218 | GET | /api/orders | 204 | 940 | req-94 | user-2489 | notification sent
2026-09-13T00:00:00.268Z | DEBUG | API_GATEWAY | 126.11.185.232 | POST | /api/users | 200 | 963 | req-95 | user-2600 | request completed
2026-09-13T00:00:00.269Z | ERROR | PAYMENT | 134.136.26.193 | GET | /api/inventory | 204 | 1357 | req-95 | - | order processed successfully
2026-09-13T00:00:00.270Z | INFO | PAYMENT | 26.203.92.214 | PATCH | /health | 204 | 324 | req-95 | user-4398 | resource not found
2026-09-13T00:00:00.271Z | ERROR | API_GATEWAY | 56.68.231.77 | POST | /api/orders/{id} | 200 | 1294 | req-96 | user-7912 | cache miss
2026-09-13T00:00:00.272Z | ERROR | PAYMENT | 146.75.21.112 | GET | /api/notifications | 200 | 386 | req-96 | - | database connection failed
2026-09-13T00:00:00.273Z | ERROR | NOTIFICATION | 207.243.132.85 | GET | /logout | 204 | 376 | req-96 | - | request completed
2026-09-13T00:00:00.274Z | ERROR | API_GATEWAY | 60.56.62.105 | PUT | /api/inventory | 200 | 111 | req-97 | user-5320 | notification sent
2026-09-13T00:00:00.275Z | WARN | USER | 77.185.183.114 | POST | /api/users | 200 | 985 | req-97 | user-1357 | retry scheduled after 1 attempts
2026-09-13T00:00:00.276Z | ERROR | ORDER | 28.137.127.97 | PUT | /api/payments | 204 | 412 | req-97 | user-6568 | cache miss
2026-09-13T00:00:00.277Z | ERROR | API_GATEWAY | 84.103.11.10 | POST | /api/notifications | 201 | 992 | req-98 | - | order processed successfully
2026-09-13T00:00:00.278Z | ERROR | AUTH | 153.50.140.250 | PATCH | /api/orders/{id} | 200 | 1159 | req-98 | user-6201 | authentication failed
2026-09-13T00:00:00.279Z | WARN | API_GATEWAY | 43.163.208.90 | POST | /health | 200 | 93 | req-99 | user-2305 | retry scheduled after 2 attempts
2026-09-13T00:00:00.280Z | DEBUG | PAYMENT | 121.101.126.24 | GET | /api/orders/{id} | 204 | 1270 | req-99 | user-7038 | notification sent
2026-09-13T00:00:00.281Z | DEBUG | AUTH | 187.196.104.33 | PUT | /api/notifications | 204 | 785 | req-99 | user-4428 | order processed successfully
2026-09-13T00:00:00.282Z | ERROR | API_GATEWAY | 157.54.31.16 | GET | /api/orders/{id} | 201 | 809 | req-100 | user-800 | payment service unavailable
2026-09-13T00:00:00.283Z | INFO | ORDER | 153.196.160.30 | GET | /api/payments | 200 | 861 | req-100 | - | user session created
2026-09-13T00:00:00.284Z | ERROR | API_GATEWAY | 195.54.143.227 | PATCH | /health | 201 | 1463 | req-101 | user-8201 | order processed successfully
2026-09-13T00:00:00.285Z | ERROR | AUTH | 63.198.110.55 | POST | /logout | 204 | 952 | req-101 | user-4178 | inventory lookup failed
2026-09-13T00:00:00.286Z | DEBUG | API_GATEWAY | 34.186.124.88 | POST | /logout | 201 | 734 | req-102 | user-4318 | order processed successfully
2026-09-13T00:00:00.287Z | INFO | INVENTORY | 187.94.38.158 | PUT | /api/users | 200 | 1137 | req-102 | user-3707 | cache miss
2026-09-13T00:00:00.288Z | ERROR | USER | 201.210.136.181 | DELETE | /api/users | 204 | 1112 | req-102 | user-7871 | database connection failed
2026-09-13T00:00:00.289Z | INFO | API_GATEWAY | 28.186.92.169 | GET | /api/users | 201 | 735 | req-103 | user-787 | request completed
2026-09-13T00:00:00.290Z | DEBUG | PAYMENT | 212.242.81.47 | POST | /api/orders | 200 | 612 | req-103 | user-7354 | request completed
2026-09-13T00:00:00.291Z | INFO | API_GATEWAY | 208.148.17.175 | PATCH | /api/inventory | 201 | 540 | req-104 | user-4699 | request completed
2026-09-13T00:00:00.292Z | INFO | USER | 123.105.45.207 | POST | /api/notifications | 201 | 1024 | req-104 | user-3605 | resource not found
2026-09-13T00:00:00.293Z | DEBUG | INVENTORY | 127.13.143.112 | PATCH | /login | 201 | 1368 | req-104 | user-2537 | data validation failed
2026-09-13T00:00:00.294Z | ERROR | DATABASE | 168.96.22.138 | GET | /api/orders/{id} | 204 | 786 | req-104 | user-4796 | authentication failed
2026-09-13T00:00:00.295Z | ERROR | API_GATEWAY | 81.54.26.134 | DELETE | /api/inventory | 200 | 665 | req-105 | user-2795 | resource not found
2026-09-13T00:00:00.296Z | DEBUG | AUTH | 54.233.216.36 | PATCH | /api/notifications | 204 | 132 | req-105 | user-2603 | cache miss
2026-09-13T00:00:00.297Z | ERROR | API_GATEWAY | 103.72.101.99 | PATCH | /api/payments | 200 | 1475 | req-106 | - | notification sent
2026-09-13T00:00:00.298Z | INFO | USER | 113.98.126.59 | PATCH | /api/orders/{id} | 204 | 1301 | req-106 | user-3118 | order processed successfully
2026-09-13T00:00:00.299Z | INFO | NOTIFICATION | 218.1.38.214 | PUT | /api/notifications | 204 | 102 | req-106 | user-2043 | request completed
2026-09-13T00:00:00.300Z | INFO | AUTH | 216.167.134.200 | GET | /api/orders/{id} | 204 | 776 | req-106 | user-4293 | order processed successfully
2026-09-13T00:00:00.301Z | ERROR | API_GATEWAY | 79.25.170.80 | DELETE | /health | 204 | 1202 | req-107 | - | connection timeout
2026-09-13T00:00:00.302Z | ERROR | PAYMENT | 116.29.118.141 | POST | /api/users | 201 | 37 | req-107 | user-7234 | database connection failed
2026-09-13T00:00:00.303Z | ERROR | API_GATEWAY | 157.1.255.235 | PUT | /api/payments | 204 | 983 | req-108 | user-6215 | cache miss
2026-09-13T00:00:00.304Z | ERROR | USER | 138.28.99.123 | PATCH | /api/notifications | 201 | 1234 | req-108 | - | order processed successfully
2026-09-13T00:00:00.305Z | DEBUG | NOTIFICATION | 150.152.17.34 | PUT | /api/orders | 200 | 231 | req-108 | user-3891 | resource not found
2026-09-13T00:00:00.306Z | INFO | DATABASE | 156.140.51.91 | PATCH | /api/notifications | 204 | 754 | req-108 | user-4170 | request completed
2026-09-13T00:00:00.307Z | ERROR | API_GATEWAY | 26.241.46.226 | POST | /api/orders/{id} | 201 | 515 | req-109 | user-2592 | notification sent
2026-09-13T00:00:00.308Z | ERROR | PAYMENT | 60.191.63.24 | PUT | /api/payments | 201 | 831 | req-109 | user-6614 | user session created
2026-09-13T00:00:00.309Z | ERROR | API_GATEWAY | 81.139.82.100 | DELETE | /api/orders | 200 | 1002 | req-110 | user-5335 | payment service unavailable
2026-09-13T00:00:00.310Z | DEBUG | INVENTORY | 185.142.162.8 | POST | /api/payments | 200 | 1116 | req-110 | user-4119 | user session created
2026-09-13T00:00:00.311Z | INFO | USER | 105.68.145.108 | PUT | /api/orders/{id} | 204 | 1135 | req-110 | user-755 | cache miss
2026-09-13T00:00:00.312Z | ERROR | INVENTORY | 159.34.77.201 | POST | /api/orders | 204 | 807 | req-110 | user-7078 | payment service unavailable
2026-09-13T00:00:00.313Z | INFO | API_GATEWAY | 169.106.100.143 | DELETE | /login | 204 | 811 | req-111 | user-7965 | order processed successfully
2026-09-13T00:00:00.314Z | DEBUG | DATABASE | 203.129.16.28 | PUT | /api/inventory | 200 | 1179 | req-111 | user-5155 | resource not found
2026-09-13T00:00:00.315Z | ERROR | API_GATEWAY | 132.244.65.117 | DELETE | /api/payments | 201 | 797 | req-112 | user-8674 | order processed successfully
2026-09-13T00:00:00.316Z | ERROR | DATABASE | 189.171.217.76 | DELETE | /health | 204 | 1255 | req-112 | user-8247 | connection timeout
2026-09-13T00:00:00.317Z | ERROR | DATABASE | 89.28.143.88 | POST | /api/orders/{id} | 204 | 272 | req-112 | user-6721 | connection timeout
2026-09-13T00:00:00.318Z | INFO | API_GATEWAY | 28.88.36.155 | GET | /api/orders | 200 | 368 | req-113 | - | user session created
2026-09-13T00:00:00.319Z | DEBUG | AUTH | 16.222.58.144 | GET | /api/users | 204 | 1377 | req-113 | - | notification sent
2026-09-13T00:00:00.320Z | ERROR | PAYMENT | 24.108.42.6 | DELETE | /health | 200 | 556 | req-113 | - | notification sent
2026-09-13T00:00:00.321Z | INFO | INVENTORY | 41.95.101.214 | DELETE | /api/orders | 204 | 135 | req-113 | user-1757 | data validation failed
2026-09-13T00:00:00.322Z | WARN | API_GATEWAY | 89.183.155.36 | GET | /logout | 201 | 75 | req-114 | user-3696 | retry scheduled after 5 attempts
2026-09-13T00:00:00.323Z | INFO | PAYMENT | 161.164.228.163 | GET | /api/inventory | 200 | 1102 | req-114 | user-1135 | notification sent
2026-09-13T00:00:00.324Z | ERROR | NOTIFICATION | 64.155.114.244 | POST | /logout | 200 | 408 | req-114 | user-4797 | user session created
2026-09-13T00:00:00.325Z | ERROR | API_GATEWAY | 200.251.232.152 | PUT | /api/payments | 201 | 421 | req-115 | - | authentication failed
2026-09-13T00:00:00.326Z | INFO | NOTIFICATION | 115.211.117.67 | POST | /health | 204 | 504 | req-115 | - | data validation failed
2026-09-13T00:00:00.327Z | ERROR | AUTH | 121.138.124.191 | POST | /api/users | 204 | 680 | req-115 | user-113 | user session created
2026-09-13T00:00:00.328Z | ERROR | DATABASE | 20.239.12.234 | PATCH | /api/notifications | 201 | 804 | req-115 | user-1269 | database connection failed
